psi,theta,phi,x,y,z
-1.507964474,0.827774758,0,0.046240683,-0.734974611,0.676516164
-1.507964474,0.844652092,0,0.046950992,-0.746264655,0.663991468
-1.507964474,0.861529425,0,0.047647928,-0.757342134,0.651277642
-1.507964474,0.878406759,0,0.048331292,-0.768203894,0.638378308
-1.507964474,0.895284093,0,0.04900089,-0.77884684,0.625297139
-1.507964474,0.912161427,0,0.04965653,-0.789267942,0.612037863
-1.507964474,0.929038761,0,0.050298026,-0.79946423,0.598604254
-1.507964474,0.945916095,0,0.050925195,-0.809432801,0.585000141
-1.507964474,0.962793429,0,0.051537859,-0.819170815,0.571229398
-1.507964474,0.979670762,0,0.052135843,-0.828675498,0.557295948
-1.507964474,0.996548096,0,0.052718977,-0.837944143,0.543203758
-1.507964474,1.01342543,0,0.053287094,-0.84697411,0.528956843
-1.507964474,1.030302764,0,0.053840034,-0.855762827,0.514559262
-1.507964474,1.047180098,0,0.054377637,-0.864307791,0.500015115
-1.507964474,1.064057432,0,0.054899752,-0.872606567,0.485328545
-1.507964474,1.080934766,0,0.055406229,-0.880656792,0.470503735
-1.507964474,1.0978121,0,0.055896924,-0.888456173,0.455544907
-1.445132621,-0.589921287,0,-0.069722328,0.551909058,0.830984469
-1.445132621,-0.573043953,0,-0.067954708,0.537916904,0.840254463
-1.445132621,-0.556166619,0,-0.066167732,0.523771531,0.84928512
-1.445132621,-0.539289286,0,-0.064361909,0.509476968,0.858073869
-1.445132621,-0.522411952,0,-0.062537753,0.495037287,0.866618206
-1.445132621,-0.505534618,0,-0.060695784,0.4804566,0.874915697
-1.445132621,-0.488657284,0,-0.058836526,0.465739061,0.88296398
-1.445132621,-0.47177995,0,-0.05696051,0.450888863,0.890760761
-1.445132621,-0.454902616,0,-0.055068269,0.435910234,0.89830382
-1.445132621,-0.438025282,0,-0.053160343,0.420807441,0.905591009
-1.445132621,-0.421147949,0,-0.051237274,0.405584787,0.912620251
-1.445132621,-0.404270615,0,-0.049299611,0.390246607,0.919389544
-1.445132621,-0.387393281,0,-0.047347906,0.37479727,0.925896961
-1.445132621,-0.370515947,0,-0.045382715,0.359241177,0.932140647
-1.445132621,-0.353638613,0,-0.043404596,0.343582758,0.938118825
-1.445132621,-0.336761279,0,-0.041414115,0.327826474,0.943829791
-1.445132621,-0.319883945,0,-0.039411837,0.311976813,0.949271919
-1.445132621,-0.303006611,0,-0.037398333,0.296038289,0.954443658
-1.445132621,-0.286129278,0,-0.035374177,0.280015442,0.959343536
-1.445132621,-0.269251944,0,-0.033339945,0.263912836,0.963970157
-1.445132621,-0.25237461,0,-0.031296216,0.247735058,0.968322203
-1.445132621,-0.235497276,0,-0.029243573,0.231486715,0.972398434
-1.445132621,-0.218619942,0,-0.0271826,0.215172436,0.976197689
-1.445132621,-0.201742608,0,-0.025113885,0.198796869,0.979718887
-1.445132621,-0.184865274,0,-0.023038016,0.182364676,0.982961024
-1.445132621,-0.167987941,0,-0.020955585,0.165880539,0.985923177
-1.445132621,-0.151110607,0,-0.018867186,0.149349153,0.988604501
-1.445132621,-0.134233273,0,-0.016773412,0.132775227,0.991004234
-1.445132621,-0.117355939,0,-0.01467486,0.116163481,0.993121691
-1.445132621,-0.100478605,0,-0.012572129,0.099518648,0.994956271
-1.445132621,-0.083601271,0,-0.010465816,0.082845468,0.996507449
-1.445132621,-0.066723937,0,-0.008356523,0.06614869,0.997774784
-1.445132621,-0.049846603,0,-0.006244849,0.049433071,0.998757915
-1.445132621,-0.03296927,0,-0.004131397,0.032703372,0.999456563
-1.445132621,-0.016091936,0,-0.002016767,0.015964357,0.999870528
-1.445132621,0.000785398,0,9.84E-05,-0.000779205,0.999999692
-1.445132621,0.017662732,0,0.002213612,-0.017522545,0.999844018
-1.445132621,0.034540066,0,0.004328157,-0.034260894,0.999403551
-1.445132621,0.0514174,0,0.00644147,-0.050989484,0.998678417
-1.445132621,0.068294734,0,0.008552947,-0.06770355,0.997668821
-1.445132621,0.085172067,0,0.010661989,-0.084398332,0.996375052
-1.445132621,0.102049401,0,0.012767993,-0.101069074,0.994797477
-1.445132621,0.118926735,0,0.014870361,-0.117711028,0.992936547
-1.445132621,0.135804069,0,0.016968493,-0.134319453,0.990792791
-1.445132621,0.152681403,0,0.019061792,-0.150889619,0.98836682
-1.445132621,0.169558737,0,0.021149661,-0.167416806,0.985659325
-1.445132621,0.186436071,0,0.023231506,-0.183896307,0.982671077
-1.445132621,0.203313405,0,0.025306734,-0.200323427,0.979402927
-1.445132621,0.220190738,0,0.027374753,-0.216693487,0.975855807
-1.445132621,0.237068072,0,0.029434976,-0.233001824,0.972030726
-1.445132621,0.253945406,0,0.031486814,-0.249243794,0.967928774
-1.445132621,0.27082274,0,0.033529683,-0.26541477,0.96355112
-1.445132621,0.287700074,0,0.035563002,-0.281510146,0.95889901
-1.445132621,0.304577408,0,0.037586191,-0.297525337,0.953973769
-1.445132621,0.321454742,0,0.039598674,-0.313455782,0.948776801
-1.445132621,0.338332075,0,0.041599878,-0.329296943,0.943309585
-1.445132621,0.355209409,0,0.043589233,-0.345044307,0.93757368
-1.445132621,0.372086743,0,0.045566172,-0.36069339,0.931570718
-1.445132621,0.388964077,0,0.047530132,-0.376239734,0.925302409
-1.445132621,0.405841411,0,0.049480553,-0.391678911,0.91877054
-1.445132621,0.422718745,0,0.051416881,-0.407006523,0.91197697
-1.445132621,0.439596079,0,0.053338563,-0.422218204,0.904923635
-1.445132621,0.456473413,0,0.055245053,-0.437309621,0.897612544
-1.445132621,0.473350746,0,0.057135806,-0.452276476,0.890045779
-1.445132621,0.49022808,0,0.059010285,-0.467114506,0.882225495
-1.445132621,0.507105414,0,0.060867956,-0.481819484,0.87415392
-1.445132621,0.523982748,0,0.062708289,-0.496387222,0.865833354
-1.445132621,0.540860082,0,0.064530761,-0.51081357,0.857266165
-1.445132621,0.557737416,0,0.066334852,-0.525094419,0.848454795
-1.445132621,0.57461475,0,0.068120048,-0.539225701,0.839401753
-1.445132621,0.591492084,0,0.069885841,-0.553203392,0.830109617
-1.445132621,0.608369417,0,0.071631727,-0.567023509,0.820581036
-1.445132621,0.625246751,0,0.073357211,-0.580682117,0.810818721
-1.445132621,0.642124085,0,0.075061799,-0.594175324,0.800825455
-1.445132621,0.659001419,0,0.076745008,-0.607499289,0.790604084
-1.445132621,0.675878753,0,0.078406356,-0.620650214,0.780157519
-1.445132621,0.692756087,0,0.080045371,-0.633624355,0.769488736
-1.445132621,0.709633421,0,0.081661586,-0.646418016,0.758600774
-1.445132621,0.726510754,0,0.083254541,-0.659027553,0.747496733
-1.445132621,0.743388088,0,0.084823782,-0.671449373,0.736179778
-1.445132621,0.760265422,0,0.086368862,-0.68367994,0.72465313
-1.445132621,0.777142756,0,0.087889341,-0.695715769,0.712920074
-1.445132621,0.79402009,0,0.089384785,-0.707553432,0.700983952
-1.445132621,0.810897424,0,0.09085477,-0.719189557,0.688848163
-1.445132621,0.827774758,0,0.092298875,-0.73062083,0.676516164
-1.445132621,0.844652092,0,0.093716691,-0.741843995,0.663991468
-1.445132621,0.861529425,0,0.095107812,-0.752855854,0.651277642
-1.445132621,0.878406759,0,0.096471843,-0.763653272,0.638378308
-1.445132621,0.895284093,0,0.097808395,-0.774233173,0.625297139
-1.445132621,0.912161427,0,0.099117088,-0.784592542,0.612037863
-1.445132621,0.929038761,0,0.100397549,-0.794728431,0.598604254
-1.445132621,0.945916095,0,0.101649412,-0.804637951,0.585000141
-1.445132621,0.962793429,0,0.102872322,-0.814318279,0.571229398
-1.445132621,0.979670762,0,0.10406593,-0.823766659,0.557295948
-1.445132621,0.996548096,0,0.105229896,-0.8329804,0.543203758
-1.445132621,1.01342543,0,0.106363889,-0.841956876,0.528956843
-1.445132621,1.030302764,0,0.107467585,-0.850693531,0.514559262
-1.445132621,1.047180098,0,0.10854067,-0.859187877,0.500015115
-1.445132621,1.064057432,0,0.109582839,-0.867437493,0.485328545
-1.445132621,1.080934766,0,0.110593795,-0.875440031,0.470503735
-1.445132621,1.0978121,0,0.111573249,-0.883193211,0.455544907
-1.382300768,-0.589921287,0,-0.104239404,0.546442091,0.830984469
-1.382300768,-0.573043953,0,-0.101596697,0.532588537,0.840254463
-1.382300768,-0.556166619,0,-0.098925052,0.518583281,0.84928512
-1.382300768,-0.539289286,0,-0.096225229,0.504430314,0.858073869
-1.382300768,-0.522411952,0,-0.093497997,0.490133666,0.866618206
-1.382300768,-0.505534618,0,-0.090744134,0.475697409,0.874915697
-1.382300768,-0.488657284,0,-0.087964423,0.461125656,0.88296398
-1.382300768,-0.47177995,0,-0.085159657,0.446422556,0.890760761
-1.382300768,-0.454902616,0,-0.082330634,0.431592299,0.89830382
-1.382300768,-0.438025282,0,-0.079478161,0.416639109,0.905591009
-1.382300768,-0.421147949,0,-0.076603049,0.401567243,0.912620251
-1.382300768,-0.404270615,0,-0.073706117,0.386380996,0.919389544
-1.382300768,-0.387393281,0,-0.070788191,0.371084694,0.925896961
-1.382300768,-0.370515947,0,-0.067850102,0.355682692,0.932140647
-1.382300768,-0.353638613,0,-0.064892687,0.340179379,0.938118825
-1.382300768,-0.336761279,0,-0.061916788,0.32457917,0.943829791
-1.382300768,-0.319883945,0,-0.058923253,0.308886508,0.949271919
-1.382300768,-0.303006611,0,-0.055912934,0.293105864,0.954443658
-1.382300768,-0.286129278,0,-0.052886689,0.277241732,0.959343536
-1.382300768,-0.269251944,0,-0.04984538,0.261298632,0.963970157
-1.382300768,-0.25237461,0,-0.046789873,0.245281103,0.968322203
-1.382300768,-0.235497276,0,-0.043721038,0.22919371,0.972398434
-1.382300768,-0.218619942,0,-0.040639751,0.213041033,0.976197689
-1.382300768,-0.201742608,0,-0.037546887,0.196827675,0.979718887
-1.382300768,-0.184865274,0,-0.034443329,0.180558252,0.982961024
-1.382300768,-0.167987941,0,-0.03132996,0.1642374,0.985923177
-1.382300768,-0.151110607,0,-0.028207667,0.147869766,0.988604501
-1.382300768,-0.134233273,0,-0.025077339,0.131460014,0.991004234
-1.382300768,-0.117355939,0,-0.021939868,0.115012817,0.993121691
-1.382300768,-0.100478605,0,-0.018796148,0.09853286,0.994956271
-1.382300768,-0.083601271,0,-0.015647075,0.082024837,0.996507449
-1.382300768,-0.066723937,0,-0.012493544,0.065493451,0.997774784
-1.382300768,-0.049846603,0,-0.009336455,0.048943409,0.998757915
-1.382300768,-0.03296927,0,-0.006176706,0.032379426,0.999456563
-1.382300768,-0.016091936,0,-0.003015198,0.015806221,0.999870528
-1.382300768,0.000785398,0,0.000147169,-0.000771487,0.999999692
-1.382300768,0.017662732,0,0.003309494,-0.017348974,0.999844018
-1.382300768,0.034540066,0,0.006470876,-0.033921521,0.999403551
-1.382300768,0.0514174,0,0.009630415,-0.050484405,0.998678417
-1.382300768,0.068294734,0,0.012787211,-0.067032909,0.997668821
-1.382300768,0.085172067,0,0.015940365,-0.08356232,0.996375052
-1.382300768,0.102049401,0,0.019088978,-0.100067929,0.994797477
-1.382300768,0.118926735,0,0.022232154,-0.116545035,0.992936547
-1.382300768,0.135804069,0,0.025368998,-0.132988944,0.990792791
-1.382300768,0.152681403,0,0.028498615,-0.149394973,0.98836682
-1.382300768,0.169558737,0,0.031620115,-0.165758449,0.985659325
-1.382300768,0.186436071,0,0.034732609,-0.182074711,0.982671077
-1.382300768,0.203313405,0,0.037835209,-0.198339111,0.979402927
-1.382300768,0.220190738,0,0.040927032,-0.214547017,0.975855807
-1.382300768,0.237068072,0,0.044007198,-0.230693811,0.972030726
-1.382300768,0.253945406,0,0.047074829,-0.246774895,0.967928774
-1.382300768,0.27082274,0,0.050129051,-0.262785689,0.96355112
-1.382300768,0.287700074,0,0.053168995,-0.278721631,0.95889901
-1.382300768,0.304577408,0,0.056193794,-0.294578183,0.953973769
-1.382300768,0.321454742,0,0.059202587,-0.310350827,0.948776801
-1.382300768,0.338332075,0,0.062194516,-0.326035073,0.943309585
-1.382300768,0.355209409,0,0.065168731,-0.341626451,0.93757368
-1.382300768,0.372086743,0,0.068124383,-0.357120521,0.931570718
-1.382300768,0.388964077,0,0.07106063,-0.37251287,0.925302409
-1.382300768,0.405841411,0,0.073976637,-0.387799113,0.91877054
-1.382300768,0.422718745,0,0.076871573,-0.402974896,0.91197697
-1.382300768,0.439596079,0,0.079744612,-0.418035897,0.904923635
-1.382300768,0.456473413,0,0.082594937,-0.432977825,0.897612544
-1.382300768,0.473350746,0,0.085421737,-0.447796425,0.890045779
-1.382300768,0.49022808,0,0.088224204,-0.462487476,0.882225495
-1.382300768,0.507105414,0,0.091001543,-0.477046793,0.87415392
-1.382300768,0.523982748,0,0.09375296,-0.491470229,0.865833354
-1.382300768,0.540860082,0,0.096477673,-0.505753676,0.857266165
-1.382300768,0.557737416,0,0.099174906,-0.519893065,0.848454795
-1.382300768,0.57461475,0,0.10184389,-0.533884369,0.839401753
-1.382300768,0.591492084,0,0.104483865,-0.547723603,0.830109617
-1.382300768,0.608369417,0,0.107094079,-0.561406824,0.820581036
-1.382300768,0.625246751,0,0.109673789,-0.574930136,0.810818721
-1.382300768,0.642124085,0,0.112222259,-0.588289686,0.800825455
-1.382300768,0.659001419,0,0.114738765,-0.601481669,0.790604084
-1.382300768,0.675878753,0,0.117222588,-0.614502327,0.780157519
-1.382300768,0.692756087,0,0.119673022,-0.627347952,0.769488736
-1.382300768,0.709633421,0,0.122089369,-0.640014884,0.758600774
-1.382300768,0.726510754,0,0.12447094,-0.652499516,0.747496733
-1.382300768,0.743388088,0,0.126817057,-0.664798292,0.736179778
-1.382300768,0.760265422,0,0.129127051,-0.676907708,0.72465313
-1.382300768,0.777142756,0,0.131400266,-0.688824316,0.712920074
-1.382300768,0.79402009,0,0.133636052,-0.70054472,0.700983952
-1.382300768,0.810897424,0,0.135833775,-0.712065583,0.688848163
-1.382300768,0.827774758,0,0.137992806,-0.723383623,0.676516164
-1.382300768,0.844652092,0,0.140112532,-0.734495615,0.663991468
-1.382300768,0.861529425,0,0.142192349,-0.745398396,0.651277642
-1.382300768,0.878406759,0,0.144231664,-0.75608886,0.638378308
-1.382300768,0.895284093,0,0.146229896,-0.76656396,0.625297139
-1.382300768,0.912161427,0,0.148186477,-0.776820715,0.612037863
-1.382300768,0.929038761,0,0.150100848,-0.786856202,0.598604254
-1.382300768,0.945916095,0,0.151972465,-0.796667562,0.585000141
-1.382300768,0.962793429,0,0.153800795,-0.806252002,0.571229398
-1.382300768,0.979670762,0,0.155585316,-0.81560679,0.557295948
-1.382300768,0.996548096,0,0.157325521,-0.824729263,0.543203758
-1.382300768,1.01342543,0,0.159020914,-0.833616823,0.528956843
-1.382300768,1.030302764,0,0.160671011,-0.842266936,0.514559262
-1.382300768,1.047180098,0,0.162275343,-0.850677141,0.500015115
-1.382300768,1.064057432,0,0.163833454,-0.85884504,0.485328545
-1.382300768,1.080934766,0,0.165344898,-0.866768308,0.470503735
-1.382300768,1.0978121,0,0.166809246,-0.874444688,0.455544907
-1.319468915,-0.589921287,0,-0.138345094,0.538818566,0.830984469
-1.319468915,-0.573043953,0,-0.13483773,0.525158285,0.840254463
-1.319468915,-0.556166619,0,-0.131291959,0.51134842,0.84928512
-1.319468915,-0.539289286,0,-0.127708792,0.497392904,0.858073869
-1.319468915,-0.522411952,0,-0.124089248,0.483295711,0.866618206
-1.319468915,-0.505534618,0,-0.120434359,0.469060857,0.874915697
-1.319468915,-0.488657284,0,-0.116745165,0.454692398,0.88296398
-1.319468915,-0.47177995,0,-0.113022718,0.440194424,0.890760761
-1.319468915,-0.454902616,0,-0.109268078,0.425571067,0.89830382
-1.319468915,-0.438025282,0,-0.105482315,0.410826491,0.905591009
-1.319468915,-0.421147949,0,-0.101666506,0.395964897,0.912620251
-1.319468915,-0.404270615,0,-0.097821738,0.380990516,0.919389544
-1.319468915,-0.387393281,0,-0.093949108,0.365907616,0.925896961
-1.319468915,-0.370515947,0,-0.090049717,0.35072049,0.932140647
-1.319468915,-0.353638613,0,-0.086124676,0.335433467,0.938118825
-1.319468915,-0.336761279,0,-0.082175104,0.320050899,0.943829791
-1.319468915,-0.319883945,0,-0.078202125,0.304577169,0.949271919
-1.319468915,-0.303006611,0,-0.074206872,0.289016684,0.954443658
-1.319468915,-0.286129278,0,-0.070190481,0.273373876,0.959343536
-1.319468915,-0.269251944,0,-0.066154098,0.257653201,0.963970157
-1.319468915,-0.25237461,0,-0.062098872,0.241859137,0.968322203
-1.319468915,-0.235497276,0,-0.058025957,0.225996182,0.972398434
-1.319468915,-0.218619942,0,-0.053936514,0.210068854,0.976197689
-1.319468915,-0.201742608,0,-0.049831709,0.194081692,0.979718887
-1.319468915,-0.184865274,0,-0.045712709,0.178039247,0.982961024
-1.319468915,-0.167987941,0,-0.041580689,0.16194609,0.985923177
-1.319468915,-0.151110607,0,-0.037436825,0.145806805,0.988604501
-1.319468915,-0.134233273,0,-0.033282297,0.129625989,0.991004234
-1.319468915,-0.117355939,0,-0.029118289,0.11340825,0.993121691
-1.319468915,-0.100478605,0,-0.024945988,0.097158208,0.994956271
-1.319468915,-0.083601271,0,-0.020766581,0.080880492,0.996507449
-1.319468915,-0.066723937,0,-0.016581259,0.064579738,0.997774784
-1.319468915,-0.049846603,0,-0.012391213,0.04826059,0.998757915
-1.319468915,-0.03296927,0,-0.008197639,0.031927695,0.999456563
-1.319468915,-0.016091936,0,-0.004001729,0.015585705,0.999870528
-1.319468915,0.000785398,0,0.000195321,-0.000760723,0.999999692
-1.319468915,0.017662732,0,0.004392314,-0.017106935,0.999844018
-1.319468915,0.034540066,0,0.008588057,-0.033448275,0.999403551
-1.319468915,0.0514174,0,0.012781354,-0.049780086,0.998678417
-1.319468915,0.068294734,0,0.01697101,-0.066097719,0.997668821
-1.319468915,0.085172067,0,0.021155832,-0.082396525,0.996375052
-1.319468915,0.102049401,0,0.025334628,-0.098671861,0.994797477
-1.319468915,0.118926735,0,0.029506208,-0.114919091,0.992936547
-1.319468915,0.135804069,0,0.033669383,-0.131133588,0.990792791
-1.319468915,0.152681403,0,0.037822968,-0.147310734,0.98836682
-1.319468915,0.169558737,0,0.041965779,-0.16344592,0.985659325
-1.319468915,0.186436071,0,0.046096638,-0.17953455,0.982671077
-1.319468915,0.203313405,0,0.050214366,-0.195572042,0.979402927
-1.319468915,0.220190738,0,0.054317791,-0.211553828,0.975855807
-1.319468915,0.237068072,0,0.058405744,-0.227475355,0.972030726
-1.319468915,0.253945406,0,0.062477061,-0.243332088,0.967928774
-1.319468915,0.27082274,0,0.066530583,-0.259119512,0.96355112
-1.319468915,0.287700074,0,0.070565154,-0.274833129,0.95889901
-1.319468915,0.304577408,0,0.074579625,-0.290468462,0.953973769
-1.319468915,0.321454742,0,0.078572854,-0.30602106,0.948776801
-1.319468915,0.338332075,0,0.082543701,-0.321486491,0.943309585
-1.319468915,0.355209409,0,0.086491038,-0.336860351,0.93757368
-1.319468915,0.372086743,0,0.090413738,-0.35213826,0.931570718
-1.319468915,0.388964077,0,0.094310685,-0.367315867,0.925302409
-1.319468915,0.405841411,0,0.098180769,-0.382388848,0.91877054
-1.319468915,0.422718745,0,0.102022887,-0.397352911,0.91197697
-1.319468915,0.439596079,0,0.105835946,-0.412203793,0.904923635
-1.319468915,0.456473413,0,0.109618858,-0.426937263,0.897612544
-1.319468915,0.473350746,0,0.113370547,-0.441549126,0.890045779
-1.319468915,0.49022808,0,0.117089943,-0.456035219,0.882225495
-1.319468915,0.507105414,0,0.120775988,-0.470391416,0.87415392
-1.319468915,0.523982748,0,0.124427631,-0.484613628,0.865833354
-1.319468915,0.540860082,0,0.128043833,-0.498697803,0.857266165
-1.319468915,0.557737416,0,0.131623563,-0.512639931,0.848454795
-1.319468915,0.57461475,0,0.135165801,-0.52643604,0.839401753
-1.319468915,0.591492084,0,0.13866954,-0.540082199,0.830109617
-1.319468915,0.608369417,0,0.14213378,-0.553574523,0.820581036
-1.319468915,0.625246751,0,0.145557535,-0.566909168,0.810818721
-1.319468915,0.642124085,0,0.148939829,-0.580082336,0.800825455
-1.319468915,0.659001419,0,0.1522797,-0.593090275,0.790604084
-1.319468915,0.675878753,0,0.155576196,-0.60592928,0.780157519
-1.319468915,0.692756087,0,0.158828379,-0.618595693,0.769488736
-1.319468915,0.709633421,0,0.16203532,-0.631085906,0.758600774
-1.319468915,0.726510754,0,0.165196108,-0.643396363,0.747496733
-1.319468915,0.743388088,0,0.168309842,-0.655523556,0.736179778
-1.319468915,0.760265422,0,0.171375635,-0.667464031,0.72465313
-1.319468915,0.777142756,0,0.174392614,-0.679214387,0.712920074
-1.319468915,0.79402009,0,0.177359919,-0.690771278,0.700983952
-1.319468915,0.810897424,0,0.180276706,-0.702131411,0.688848163
-1.319468915,0.827774758,0,0.183142142,-0.71329155,0.676516164
-1.319468915,0.844652092,0,0.185955413,-0.724248517,0.663991468
-1.319468915,0.861529425,0,0.188715717,-0.734999191,0.651277642
-1.319468915,0.878406759,0,0.191422268,-0.74554051,0.638378308
-1.319468915,0.895284093,0,0.194074294,-0.75586947,0.625297139
-1.319468915,0.912161427,0,0.196671041,-0.765983131,0.612037863
